,user_id,strategy_id,gameId,roundNum,hotelId,reviewId,hotelScore,didGo,didWin,correctAnswers,reaction_time,user_points,bot_points,last_didGo_True,last_last_didGo_True,last_didGo_False,last_last_didGo_False,last_didWin_True,last_last_didWin_True,last_didWin_False,last_last_didWin_False,last_reaction_time,Staff (Pos),Facilities (Pos),Cleanliness (Pos),Location (Pos),Food (Pos),Staff (Neg),Facilities (Neg),Cleanliness (Neg),Location (Neg),Food (Neg)
7329,0,23,134,9,1054,1361,7.985714285714286,False,True,5,153,4,4,True,False,False,True,True,False,False,True,76,1,1,0,0,1,0,0,0,0,0
7330,1,23,32,2,1054,1361,7.985714285714286,False,True,2,969,1,1,True,False,False,False,True,False,False,False,4482,1,1,0,0,1,0,0,0,0,0
7331,10,23,11,6,1054,1361,7.9857144,True,False,4,5471,4,3,True,True,False,False,True,False,False,True,2318,1,1,0,0,1,0,0,0,0,0
7332,17,17,91,6,1054,1361,7.9857144,False,True,3,144,2,3,True,False,False,True,True,False,False,True,139,1,1,0,0,1,0,0,0,0,0
7333,0,23,134,10,363,19408,8.171428571428573,True,True,6,21,5,4,False,True,True,False,True,True,False,False,153,0,0,0,1,1,0,0,0,0,1
7334,2,17,25,1,363,19408,8.171428571428573,False,False,0,5786,0,0,False,False,False,False,False,False,False,False,-1,0,0,0,1,1,0,0,0,0,1
7335,6,93,29,6,363,19408,8.171428571428573,False,False,4,2793,4,2,False,False,True,True,True,False,False,True,10177,0,0,0,1,1,0,0,0,0,1
7336,13,17,45,1,363,19408,8.171429,False,False,0,448,0,0,False,False,False,False,False,False,False,False,-1,0,0,0,1,1,0,0,0,0,1
7337,27,17,71,9,363,19408,8.171428571428573,False,False,5,153,5,3,False,True,True,False,False,True,True,False,178,0,0,0,1,1,0,0,0,0,1
7338,30,17,43,1,363,19408,8.171428571428573,False,False,0,1431,0,0,False,False,False,False,False,False,False,False,-1,0,0,0,1,1,0,0,0,0,1
7339,31,107,55,7,363,19408,8.171428571428573,False,False,6,15105,6,2,True,False,False,True,True,True,False,False,56823,0,0,0,1,1,0,0,0,0,1
7340,32,23,2,6,363,19408,8.171429,False,False,3,12064,3,3,False,True,True,False,True,False,False,True,20745,0,0,0,1,1,0,0,0,0,1
7341,34,23,133,6,363,19408,8.171429,True,True,5,3037,4,2,False,False,True,True,True,True,False,False,3914,0,0,0,1,1,0,0,0,0,1
7342,0,23,135,1,926,18373,7.642857142857143,False,True,1,452,0,0,False,False,False,False,False,False,False,False,-1,1,0,0,1,0,1,0,1,1,0
7343,17,17,90,9,926,18373,7.642857,False,True,5,210,4,6,True,False,False,True,True,False,False,True,173,1,0,0,1,0,1,0,1,1,0
7344,23,23,23,4,926,18373,7.642857142857143,False,True,4,4040,3,3,True,True,False,False,True,True,False,False,6473,1,0,0,1,0,1,0,1,1,0
7345,26,23,3,3,926,18373,7.642857142857143,True,False,2,1877,2,2,True,True,False,False,True,True,False,False,8303,1,0,0,1,0,1,0,1,1,0
7346,29,17,61,10,926,18373,7.642857142857143,True,False,7,1462,7,9,True,True,False,False,True,False,False,True,1035,1,0,0,1,0,1,0,1,1,0
7347,32,23,38,1,926,18373,7.642857,True,False,0,12419,0,0,False,False,False,False,False,False,False,False,-1,1,0,0,1,0,1,0,1,1,0
7348,33,23,12,1,926,18373,7.642857,True,False,0,11596,0,0,False,False,False,False,False,False,False,False,-1,1,0,0,1,0,1,0,1,1,0
7349,0,23,135,2,946,36,7.514285714285713,True,False,1,61,1,0,False,False,True,False,True,False,False,False,452,1,0,1,1,0,0,0,0,0,0
7350,6,132,4,6,946,36,7.514285714285713,True,False,1,263,1,4,True,True,False,False,False,False,True,True,294,1,0,1,1,0,0,0,0,0,0
7351,7,132,5,5,946,36,7.514285714285713,False,True,4,4994,3,1,False,True,True,False,True,False,False,True,11494,1,0,1,1,0,0,0,0,0,0
7352,9,17,39,7,946,36,7.5142856,True,False,3,330,3,2,False,False,True,True,True,False,False,True,161,1,0,1,1,0,0,0,0,0,0
7353,12,43,29,8,946,36,7.514285714285713,False,True,4,194,3,0,False,False,True,True,True,True,False,False,174,1,0,1,1,0,0,0,0,0,0
7354,26,23,43,10,946,36,7.514285714285713,False,True,9,4814,8,7,True,True,False,False,False,True,True,False,8651,1,0,1,1,0,0,0,0,0,0
7355,33,93,34,6,946,36,7.5142856,True,False,5,2010,5,3,False,True,True,False,True,True,False,False,1844,1,0,1,1,0,0,0,0,0,0
7356,34,132,0,7,946,36,7.5142856,True,False,6,5988,6,2,False,False,True,True,True,True,False,False,5009,1,0,1,1,0,0,0,0,0,0
7357,34,23,153,3,946,36,7.5142856,True,False,1,183,1,2,True,True,False,False,False,True,True,False,176,1,0,1,1,0,0,0,0,0,0
7358,0,23,135,3,368,19438,8.6,False,False,1,176,1,1,True,False,False,True,False,True,True,False,61,0,1,1,1,0,0,1,0,0,0
7359,4,23,32,8,368,19438,8.6,False,False,6,51283,6,5,False,False,True,True,True,False,False,True,9801,0,1,1,1,0,0,1,0,0,0
7360,9,17,27,6,368,19438,8.6,False,False,1,598,1,3,False,True,True,False,True,False,False,True,542,0,1,1,1,0,0,1,0,0,0
7361,34,23,155,6,368,19438,8.6,True,True,1,154,0,4,True,True,False,False,False,False,True,True,166,0,1,1,1,0,0,1,0,0,0
7362,0,23,135,4,596,21151,8.085714285714285,True,True,2,64,1,1,False,True,True,False,False,False,True,True,176,1,0,0,1,0,0,0,0,0,0
7363,1,132,25,8,596,21151,8.085714285714285,True,True,8,1061,7,1,False,False,True,True,True,True,False,False,1384,1,0,0,1,0,0,0,0,0,0
7364,6,132,7,9,596,21151,8.085714285714285,False,False,7,5275,7,1,False,True,True,False,False,True,True,False,18831,1,0,0,1,0,0,0,0,0,0
7365,16,132,0,2,596,21151,8.085714285714285,True,True,2,7377,1,1,True,False,False,False,True,False,False,False,156452,1,0,0,1,0,0,0,0,0,0
7366,17,107,26,2,596,21151,8.085714,True,True,2,1324,1,0,False,False,True,False,True,False,False,False,8980,1,0,0,1,0,0,0,0,0,0
7367,19,17,54,3,596,21151,8.085714285714285,False,False,1,2201,1,2,True,True,False,False,False,True,True,False,831,1,0,0,1,0,0,0,0,0,0
7368,34,23,30,1,596,21151,8.085714,True,True,1,2012,0,0,False,False,False,False,False,False,False,False,-1,1,0,0,1,0,0,0,0,0,0
7369,34,23,110,3,596,21151,8.085714,False,False,1,1602,1,1,False,True,True,False,False,True,True,False,4235,1,0,0,1,0,0,0,0,0,0
7370,0,23,135,5,1059,9860,6.385714285714286,False,True,3,156,2,2,True,False,False,True,True,False,False,True,64,1,0,0,0,1,0,1,1,1,0
7371,5,23,54,6,1059,9860,6.385714,True,False,4,7792,4,3,True,True,False,False,True,False,False,True,18901,1,0,0,0,1,0,1,1,1,0
7372,14,23,20,10,1059,9860,6.385714285714286,False,True,9,7747,8,7,True,False,False,True,True,True,False,False,4026,1,0,0,0,1,0,1,1,1,0
7373,15,23,3,1,1059,9860,6.385714,True,False,0,12286,0,0,False,False,False,False,False,False,False,False,-1,1,0,0,0,1,0,1,1,1,0
7374,0,23,135,6,987,25638,7.428571428571429,False,True,4,232,3,2,False,True,True,False,True,True,False,False,156,0,0,0,0,0,1,1,1,1,0
7375,9,17,31,8,987,25638,7.428571,False,True,4,548,3,4,False,False,True,True,True,False,False,True,402,0,0,0,0,0,1,1,1,1,0
7376,10,43,37,4,987,25638,7.428571,False,True,4,3112,3,2,False,True,True,False,True,True,False,False,5232,0,0,0,0,0,1,1,1,1,0
7377,19,93,61,9,987,25638,7.428571428571429,False,True,6,183,5,1,False,False,True,True,False,True,True,False,180,0,0,0,0,0,1,1,1,1,0
7378,32,23,48,4,987,25638,7.428571,False,True,3,3369,2,2,True,True,False,False,False,True,True,False,47637,0,0,0,0,0,1,1,1,1,0
7379,0,23,135,7,941,3112,7.628571428571429,True,False,4,26,4,2,False,False,True,True,True,True,False,False,232,0,0,0,1,0,0,1,0,1,0
7380,16,23,16,3,941,3112,7.628571428571429,False,True,2,10886,1,2,True,True,False,False,False,True,True,False,6623,0,0,0,1,0,0,1,0,1,0
7381,17,17,76,2,941,3112,7.6285715,False,False,0,1360,0,0,False,False,True,False,False,False,True,False,636,0,0,0,1,0,0,1,0,1,0
7382,27,23,32,7,941,3112,7.628571428571429,True,False,2,17,2,3,False,True,True,False,True,True,False,False,166,0,0,0,1,0,0,1,0,1,0
7383,30,23,9,2,941,3112,7.628571428571429,False,True,2,13309,1,0,False,False,True,False,True,False,False,False,6305,0,0,0,1,0,0,1,0,1,0
7384,0,23,135,8,38,6169,9.485714285714286,False,False,4,210,4,3,True,False,False,True,False,True,True,False,26,1,1,0,1,1,1,1,1,1,0
7385,19,23,22,2,38,6169,9.485714285714286,False,False,1,1815,1,0,False,False,True,False,True,False,False,False,13931,1,1,0,1,1,1,1,1,1,0
7386,26,17,90,1,38,6169,9.485714285714286,False,False,0,6256,0,0,False,False,False,False,False,False,False,False,-1,1,1,0,1,1,1,1,1,1,0
7387,29,93,74,5,38,6169,9.485714285714286,True,True,4,62395,3,3,False,True,True,False,True,False,False,True,31611,1,1,0,1,1,1,1,1,1,0
7388,33,23,13,9,38,6169,9.485714,True,True,5,14333,4,6,False,True,True,False,True,True,False,False,18271,1,1,0,1,1,1,1,1,1,0
7389,0,23,135,9,45,22057,9.171428571428567,True,True,5,95,4,3,False,True,True,False,False,False,True,True,210,1,0,0,0,0,1,0,0,0,1
7390,4,23,32,10,45,22057,9.171429,True,True,8,8493,7,6,True,False,False,True,True,False,False,True,12107,1,0,0,0,0,1,0,0,0,1
7391,5,132,3,8,45,22057,9.171429,True,True,8,9515,7,2,False,True,True,False,True,True,False,False,12406,1,0,0,0,0,1,0,0,0,1
7392,7,23,13,3,45,22057,9.171428571428567,True,True,3,162,2,2,True,True,False,False,True,True,False,False,180,1,0,0,0,0,1,0,0,0,1
7393,9,17,32,2,45,22057,9.171429,False,False,0,1417,0,1,True,False,False,False,False,False,True,False,819,1,0,0,0,0,1,0,0,0,1
7394,12,17,49,2,45,22057,9.171428571428567,True,True,2,145,1,1,True,False,False,False,True,False,False,False,436,1,0,0,0,0,1,0,0,0,1
7395,24,107,12,6,45,22057,9.171428571428567,True,True,6,5374,5,2,False,False,True,True,True,True,False,False,28315,1,0,0,0,0,1,0,0,0,1
7396,27,132,41,1,45,22057,9.171428571428567,True,True,1,865,0,0,False,False,False,False,False,False,False,False,-1,1,0,0,0,0,1,0,0,0,1
7397,32,23,17,8,45,22057,9.171429,True,True,5,158,4,5,True,True,False,False,True,False,False,True,171,1,0,0,0,0,1,0,0,0,1
7398,34,23,26,1,45,22057,9.171429,True,True,1,4765,0,0,False,False,False,False,False,False,False,False,-1,1,0,0,0,0,1,0,0,0,1
7399,0,23,135,10,59,25341,8.82857142857143,False,False,5,185,5,4,True,False,False,True,True,False,False,True,95,1,0,1,0,0,0,0,0,0,0
7400,10,132,0,6,59,25341,8.828571,True,True,6,5327,5,3,False,True,True,False,True,True,False,False,14623,1,0,1,0,0,0,0,0,0,0
7401,12,132,4,10,59,25341,8.82857142857143,False,False,3,177,3,0,False,False,True,True,False,False,True,True,182,1,0,1,0,0,0,0,0,0,0
7402,13,17,84,7,59,25341,8.828571,True,True,6,1969,5,5,True,True,False,False,False,True,True,False,20117,1,0,1,0,0,0,0,0,0,0
7403,17,17,109,10,59,25341,8.828571,False,False,5,20,5,4,True,False,False,True,True,False,False,True,62,1,0,1,0,0,0,0,0,0,0
7404,25,23,66,6,59,25341,8.82857142857143,False,False,2,169,2,0,False,False,True,True,False,True,True,False,186,1,0,1,0,0,0,0,0,0,0
7405,27,17,66,6,59,25341,8.82857142857143,False,False,4,207,4,1,True,False,False,True,True,False,False,True,167,1,0,1,0,0,0,0,0,0,0
7406,34,132,92,10,59,25341,8.828571,True,True,10,1953,9,7,True,True,False,False,True,True,False,False,4515,1,0,1,0,0,0,0,0,0,0
7407,0,23,136,1,909,18953,7.871428571428571,False,True,1,217,0,0,False,False,False,False,False,False,False,False,-1,0,1,0,1,0,0,0,0,0,0
7408,17,17,95,6,909,18953,7.8714285,False,True,5,1016,4,4,True,True,False,False,False,True,True,False,2992,0,1,0,1,0,0,0,0,0,0
7409,25,17,107,9,909,18953,7.871428571428571,False,True,6,237,5,6,True,False,False,True,True,False,False,True,218,0,1,0,1,0,0,0,0,0,0
7410,26,23,36,1,909,18953,7.871428571428571,False,True,1,2796,0,0,False,False,False,False,False,False,False,False,-1,0,1,0,1,0,0,0,0,0,0
7411,27,17,68,6,909,18953,7.871428571428571,False,True,4,206,3,2,True,False,False,True,True,False,False,True,192,0,1,0,1,0,0,0,0,0,0
7412,0,23,136,2,409,8904,8.971428571428572,True,True,2,103,1,0,False,False,True,False,True,False,False,False,217,1,0,0,1,0,1,0,0,0,0
7413,2,43,14,6,409,8904,8.971428571428572,False,False,5,98690,5,3,True,False,False,True,True,True,False,False,1754,1,0,0,1,0,1,0,0,0,0
7414,17,17,94,4,409,8904,8.971429,True,True,2,368,1,1,False,True,True,False,False,False,True,True,672,1,0,0,1,0,1,0,0,0,0
7415,21,17,25,9,409,8904,8.971428571428572,False,False,7,24508,7,6,False,True,True,False,True,True,False,False,10269,1,0,0,1,0,1,0,0,0,0
7416,0,23,136,3,410,9040,8.571428571428571,False,False,2,92,2,1,True,False,False,True,True,True,False,False,103,1,1,1,1,0,1,0,1,1,0
7417,4,132,1,2,410,9040,8.571428,True,True,1,6120,0,0,False,False,True,False,False,False,True,False,12031,1,1,1,1,0,1,0,1,1,0
7418,9,93,64,6,410,9040,8.571428,True,True,5,2395,4,4,True,True,False,False,True,True,False,False,626,1,1,1,1,0,1,0,1,1,0
7419,12,17,62,9,410,9040,8.571428571428571,True,True,6,177,5,5,True,True,False,False,False,True,True,False,180,1,1,1,1,0,1,0,1,1,0
7420,14,132,7,2,410,9040,8.571428571428571,True,True,2,455,1,1,True,False,False,False,True,False,False,False,773,1,1,1,1,0,1,0,1,1,0
7421,29,17,38,6,410,9040,8.571428571428571,True,True,5,912,4,2,True,True,False,False,True,False,False,True,1329,1,1,1,1,0,1,0,1,1,0
7422,0,23,136,4,137,18951,7.157142857142857,True,False,2,120,2,1,False,True,True,False,False,True,True,False,92,0,0,0,1,1,0,0,0,1,0
7423,3,23,6,8,137,18951,7.157142857142857,True,False,2,16867,2,4,False,False,True,True,False,False,True,True,8818,0,0,0,1,1,0,0,0,1,0
7424,13,23,11,10,137,18951,7.1571426,False,True,4,147,3,1,False,False,True,True,False,False,True,True,156,0,0,0,1,1,0,0,0,1,0
7425,14,17,32,4,137,18951,7.157142857142857,False,True,3,5844,2,2,True,True,False,False,False,True,True,False,2661,0,0,0,1,1,0,0,0,1,0
7426,25,23,66,9,137,18951,7.157142857142857,False,True,3,160,2,0,False,False,True,True,False,False,True,True,153,0,0,0,1,1,0,0,0,1,0
7427,27,17,64,3,137,18951,7.157142857142857,False,True,1,312,0,2,True,True,False,False,False,False,True,True,162,0,0,0,1,1,0,0,0,1,0
7428,31,23,14,3,137,18951,7.157142857142857,False,True,1,185,0,1,False,True,True,False,False,False,True,True,5228,0,0,0,1,1,0,0,0,1,0
7429,34,23,146,2,137,18951,7.1571426,False,True,2,4071,1,1,True,False,False,False,True,False,False,False,175,0,0,0,1,1,0,0,0,1,0
7430,1,132,0,1,954,16349,7.700000000000001,False,False,0,32866,0,0,False,False,False,False,False,False,False,False,-1,0,0,0,1,0,0,1,0,0,0
7431,1,132,1,3,981,25007,6.442857142857142,False,True,3,6964,2,2,True,True,False,False,True,True,False,False,9130,0,1,0,1,0,0,1,0,1,0
7432,9,43,23,2,981,25007,6.4428573,False,True,2,6301,1,1,True,False,False,False,True,False,False,False,8632,0,1,0,1,0,0,1,0,1,0
7433,15,107,9,5,981,25007,6.4428573,False,False,3,1803,3,3,False,True,True,False,True,False,False,True,1199,0,1,0,1,0,0,1,0,1,0
7434,22,43,5,1,981,25007,6.442857142857142,False,True,1,1258,0,0,False,False,False,False,False,False,False,False,-1,0,1,0,1,0,0,1,0,1,0
7435,1,132,1,4,842,23146,7.971428571428571,True,False,3,4605,3,2,False,True,True,False,True,True,False,False,6964,0,0,1,1,0,0,0,0,0,1
7436,5,17,43,8,842,23146,7.9714284,False,False,5,2460,5,4,False,False,True,True,False,True,True,False,14351,0,0,1,1,0,0,0,0,0,1
7437,12,23,11,5,842,23146,7.971428571428571,False,True,3,16058,2,2,True,False,False,True,False,True,True,False,8889,0,0,1,1,0,0,0,0,0,1
7438,24,43,19,4,842,23146,7.971428571428571,True,False,3,17566,3,2,True,False,False,True,True,True,False,False,1578,0,0,1,1,0,0,0,0,0,1
7439,25,132,4,5,842,23146,7.971428571428571,True,False,4,8250,4,2,False,False,True,True,True,True,False,False,4363,0,0,1,1,0,0,0,0,0,1
7440,1,132,1,7,712,26217,7.957142857142857,False,True,6,5419,5,5,True,True,False,False,True,True,False,False,8883,0,0,0,0,0,0,0,0,0,1
7441,17,93,111,3,712,26217,7.957143,False,True,2,117,1,1,True,False,False,True,False,True,True,False,366,0,0,0,0,0,0,0,0,0,1
7442,1,132,1,8,845,15003,7.914285714285714,False,True,7,9176,6,5,False,True,True,False,True,True,False,False,5419,0,0,1,0,1,0,0,0,0,1
7443,2,17,32,1,845,15003,7.914285714285714,False,True,1,2422,0,0,False,False,False,False,False,False,False,False,-1,0,0,1,0,1,0,0,0,0,1
7444,10,43,30,4,845,15003,7.9142857,False,True,4,6392,3,0,False,False,True,True,True,True,False,False,3208,0,0,1,0,1,0,0,0,0,1
7445,12,43,31,9,845,15003,7.914285714285714,True,False,6,1275,6,2,True,False,False,True,True,False,False,True,1049,0,0,1,0,1,0,0,0,0,1
7446,17,132,11,2,845,15003,7.9142857,False,True,2,3528,1,0,False,False,True,False,True,False,False,False,6714,0,0,1,0,1,0,0,0,0,1
7447,1,132,1,10,450,10704,9.1,True,True,8,3614,7,6,True,False,False,True,False,True,True,False,3549,0,1,0,1,0,0,0,0,0,0
7448,4,17,56,2,450,10704,9.1,True,True,2,4621,1,1,True,False,False,False,True,False,False,False,1515,0,1,0,1,0,0,0,0,0,0
7449,5,17,45,4,450,10704,9.1,True,True,4,10829,3,2,True,True,False,False,True,True,False,False,3248,0,1,0,1,0,0,0,0,0,0
7450,7,17,34,5,450,10704,9.1,True,True,5,1062,4,3,True,True,False,False,True,True,False,False,5244,0,1,0,1,0,0,0,0,0,0
7451,17,17,78,3,450,10704,9.1,True,True,3,1201,2,1,True,False,False,True,True,True,False,False,3669,0,1,0,1,0,0,0,0,0,0
7452,20,23,2,1,450,10704,9.1,True,True,1,9392,0,0,False,False,False,False,False,False,False,False,-1,0,1,0,1,0,0,0,0,0,0
7453,26,17,130,5,450,10704,9.1,True,True,5,1344,4,3,True,False,False,True,True,True,False,False,12589,0,1,0,1,0,0,0,0,0,0
7454,29,17,38,10,450,10704,9.1,True,True,8,410,7,6,True,True,False,False,True,True,False,False,390,0,1,0,1,0,0,0,0,0,0
7455,32,17,74,9,450,10704,9.1,True,True,3,205,2,8,True,True,False,False,False,True,True,False,400,0,1,0,1,0,0,0,0,0,0
7456,1,132,2,2,389,7449,8.714285714285714,True,True,2,5222,1,1,True,False,False,False,True,False,False,False,1755,0,0,1,0,0,1,1,1,1,0
7457,4,93,57,3,389,7449,8.714286,False,False,1,11367,1,2,True,True,False,False,True,False,False,True,8529,0,0,1,0,0,1,1,1,1,0
7458,9,17,30,7,389,7449,8.714286,False,False,2,243,2,3,True,False,False,True,True,False,False,True,483,0,0,1,0,0,1,1,1,1,0
7459,13,132,0,5,389,7449,8.714286,True,True,4,1619926,3,3,True,True,False,False,True,True,False,False,3787,0,0,1,0,0,1,1,1,1,0
7460,17,17,65,5,389,7449,8.714286,False,False,2,1645,2,4,True,True,False,False,False,False,True,True,1754,0,0,1,0,0,1,1,1,1,0
7461,19,107,26,4,389,7449,8.714285714285714,False,False,2,167,2,1,False,False,True,True,True,True,False,False,198,0,0,1,0,0,1,1,1,1,0
7462,25,17,108,5,389,7449,8.714285714285714,True,True,3,185,2,4,True,True,False,False,False,True,True,False,183,0,0,1,0,0,1,1,1,1,0
7463,27,17,74,5,389,7449,8.714285714285714,False,False,3,362,3,2,True,False,False,True,True,True,False,False,184,0,0,1,0,0,1,1,1,1,0
7464,30,23,10,8,389,7449,8.714285714285714,True,True,4,174,3,7,True,True,False,False,True,True,False,False,178,0,0,1,0,0,1,1,1,1,0
7465,32,17,56,4,389,7449,8.714286,True,True,2,2418,1,2,True,True,False,False,False,True,True,False,9563,0,0,1,0,0,1,1,1,1,0
7466,34,23,147,7,389,7449,8.714286,True,True,4,155,3,6,True,True,False,False,True,False,False,True,169,0,0,1,0,0,1,1,1,1,0
7467,1,132,2,3,729,3479,6.5,False,True,3,1593,2,2,True,True,False,False,True,True,False,False,5222,0,0,0,0,0,0,1,0,1,0
7468,19,107,31,2,729,3479,6.5,False,True,1,856,0,0,False,False,True,False,False,False,True,False,2136,0,0,0,0,0,0,1,0,1,0
7469,1,132,2,4,847,22527,6.942857142857142,False,True,4,3304,3,2,False,True,True,False,True,True,False,False,1593,1,0,0,1,0,0,1,1,0,0
7470,5,17,47,1,847,22527,6.9428573,True,False,0,2648,0,0,False,False,False,False,False,False,False,False,-1,1,0,0,1,0,0,1,1,0,0
7471,7,93,45,8,847,22527,6.942857142857142,False,True,8,8372,7,2,False,False,True,True,True,True,False,False,3239,1,0,0,1,0,0,1,1,0,0
7472,12,23,15,10,847,22527,6.942857142857142,True,False,6,1321,6,5,True,True,False,False,False,False,True,True,3065,1,0,0,1,0,0,1,1,0,0
7473,25,23,74,6,847,22527,6.942857142857142,False,True,3,43,2,3,True,False,False,True,False,True,True,False,120,1,0,0,1,0,0,1,1,0,0
7474,26,17,126,1,847,22527,6.942857142857142,False,True,1,17251,0,0,False,False,False,False,False,False,False,False,-1,1,0,0,1,0,0,1,1,0,0
7475,27,93,82,8,847,22527,6.942857142857142,True,False,5,102,5,3,False,True,True,False,False,True,True,False,92,1,0,0,1,0,0,1,1,0,0
7476,31,43,56,8,847,22527,6.942857142857142,False,True,6,8255,5,4,True,False,False,True,False,True,True,False,19042,1,0,0,1,0,0,1,1,0,0
7477,1,132,2,5,612,22846,6.385714285714286,False,True,5,6713,4,2,False,False,True,True,True,True,False,False,3304,1,0,0,0,0,0,0,0,1,0
7478,10,43,31,3,612,22846,6.385714,True,False,2,3204,2,1,False,True,True,False,True,True,False,False,6215,1,0,0,0,0,0,0,0,1,0
7479,16,23,15,3,612,22846,6.385714285714286,False,True,2,6689,1,2,True,True,False,False,False,True,True,False,34447,1,0,0,0,0,0,0,0,1,0
7480,17,17,60,5,612,22846,6.385714,True,False,2,72,2,3,False,True,True,False,True,False,False,True,45,1,0,0,0,0,0,0,0,1,0
7481,25,23,25,2,612,22846,6.385714285714286,False,True,2,360,1,0,False,False,True,False,True,False,False,False,460,1,0,0,0,0,0,0,0,1,0
7482,27,23,10,5,612,22846,6.385714285714286,False,True,2,324,1,1,False,False,True,True,True,False,False,True,344,1,0,0,0,0,0,0,0,1,0
7483,29,23,3,2,612,22846,6.385714285714286,True,False,0,7758,0,1,True,False,False,False,False,False,True,False,6963,1,0,0,0,0,0,0,0,1,0
7484,1,132,2,6,219,47,9.457142857142856,True,True,6,3020,5,2,False,False,True,True,True,True,False,False,6713,0,0,1,1,0,0,0,0,0,0
7485,4,23,44,1,219,47,9.457143,True,True,1,8726,0,0,False,False,False,False,False,False,False,False,-1,0,0,1,1,0,0,0,0,0,0
7486,11,132,8,10,219,47,9.457142857142856,True,True,10,1514,9,7,True,True,False,False,True,True,False,False,1870,0,0,1,1,0,0,0,0,0,0
7487,12,43,39,7,219,47,9.457142857142856,False,False,1,223,1,3,True,False,False,True,False,True,True,False,79,0,0,1,1,0,0,0,0,0,0
7488,21,17,30,3,219,47,9.457142857142856,True,True,2,621,1,2,True,True,False,False,True,False,False,True,1066,0,0,1,1,0,0,0,0,0,0
7489,23,132,4,4,219,47,9.457142857142856,False,False,2,2176,2,1,False,True,True,False,False,True,True,False,10348,0,0,1,1,0,0,0,0,0,0
7490,26,23,1,9,219,47,9.457142857142856,True,True,8,7164,7,6,True,True,False,False,True,True,False,False,7334,0,0,1,1,0,0,0,0,0,0
7491,27,43,90,2,219,47,9.457142857142856,False,False,0,6592,0,1,True,False,False,False,False,False,True,False,2336,0,0,1,1,0,0,0,0,0,0
7492,34,23,26,3,219,47,9.457143,True,True,2,1664,1,1,False,True,True,False,False,True,True,False,5337,0,0,1,1,0,0,0,0,0,0
7493,1,132,2,7,610,23059,6.685714285714286,False,True,7,1472,6,3,True,False,False,True,True,True,False,False,3020,1,0,1,1,0,0,1,0,0,0
7494,4,93,62,7,610,23059,6.6857142,True,False,4,119,4,6,True,True,False,False,True,True,False,False,154,1,0,1,1,0,0,1,0,0,0
7495,12,132,4,4,610,23059,6.685714285714286,False,True,2,189,1,0,False,False,True,True,False,True,True,False,273,1,0,1,1,0,0,1,0,0,0
7496,17,43,29,6,610,23059,6.6857142,False,False,4,1680,4,4,True,True,False,False,False,True,True,False,804,1,0,1,1,0,0,1,0,0,0
7497,24,93,62,2,610,23059,6.685714285714286,False,True,2,2940,1,1,True,False,False,False,True,False,False,False,2245,1,0,1,1,0,0,1,0,0,0
7498,1,132,2,9,953,14607,7.885714285714286,False,True,8,6072,7,4,True,False,False,True,False,True,True,False,3247,1,0,0,0,0,0,1,0,0,1
7499,3,23,12,4,953,14607,7.885714285714286,False,True,4,14757,3,1,False,False,True,True,True,True,False,False,8588,1,0,0,0,0,0,1,0,0,1
7500,9,23,4,4,953,14607,7.885714,False,True,4,12441,3,1,False,True,True,False,True,True,False,False,6219,1,0,0,0,0,0,1,0,0,1
7501,13,17,69,8,953,14607,7.885714,False,True,5,165,4,4,False,True,True,False,True,True,False,False,41,1,0,0,0,0,0,1,0,0,1
7502,14,132,7,9,953,14607,7.885714285714286,True,False,4,187,4,8,True,True,False,False,False,False,True,True,208,1,0,0,0,0,0,1,0,0,1
7503,25,23,25,3,953,14607,7.885714285714286,False,True,3,413,2,0,False,False,True,True,True,True,False,False,360,1,0,0,0,0,0,1,0,0,1
7504,1,132,2,10,471,7372,8.457142857142857,True,True,9,1095,8,4,False,True,True,False,True,False,False,True,6072,1,0,0,1,0,0,0,0,0,0
7505,15,17,21,2,471,7372,8.457143,False,False,0,1749,0,1,True,False,False,False,False,False,True,False,7250,1,0,0,1,0,0,0,0,0,0
7506,25,17,105,9,471,7372,8.457142857142857,True,True,7,1335,6,3,True,True,False,False,False,True,True,False,7622,1,0,0,1,0,0,0,0,0,0
7507,26,17,126,4,471,7372,8.457142857142857,True,True,3,1110,2,2,True,True,False,False,False,True,True,False,2178,1,0,0,1,0,0,0,0,0,0
7508,29,17,55,7,471,7372,8.457142857142857,True,True,5,571,4,5,True,False,False,True,False,True,True,False,1656,1,0,0,1,0,0,0,0,0,0
7509,31,23,4,5,471,7372,8.457142857142857,True,True,4,144,3,4,True,True,False,False,True,True,False,False,176,1,0,0,1,0,0,0,0,0,0
7510,1,132,3,1,798,22792,7.914285714285714,False,True,1,879,0,0,False,False,False,False,False,False,False,False,-1,0,0,0,0,0,0,0,0,1,0
7511,34,132,3,2,798,22792,7.9142857,False,False,0,1833,0,0,False,False,True,False,False,False,True,False,10931,0,0,0,0,0,0,0,0,1,0
7512,1,132,3,2,892,17433,7.799999999999999,False,True,2,1628,1,0,False,False,True,False,True,False,False,False,879,0,0,0,1,1,1,1,0,0,0
7513,4,23,34,9,892,17433,7.8,False,True,6,109909,5,6,True,False,False,True,False,True,True,False,8333,0,0,0,1,1,1,1,0,0,0
7514,9,93,56,4,892,17433,7.8,False,False,1,1530,1,2,False,True,True,False,True,False,False,True,174,0,0,0,1,1,1,1,0,0,0
